image_name,question,correct_answer,question_type,answer_type,map_type,image_size_bucket,geographic_level
888.png,"Rank the following countries in descending order based on their population in 2018, as shown on the map: India, United States, Indonesia, Pakistan, Brazil.","India, United States, Indonesia, Pakistan, Brazil",['Visual'],Ranking,_cartogram,>8MP,_world
888.png,"Rank these African countries from largest to smallest population in 2018 according to the map: Nigeria, Egypt, Ethiopia, South Africa, Kenya.","Nigeria, Egypt, Ethiopia, South Africa, Kenya","['Positional', 'Comparative']",Ranking,_cartogram,>8MP,_world
888.png,"Order the following South American countries by population size in 2018 (largest to smallest) using the map provided: Brazil, Colombia, Argentina, Peru, Mexico.","Brazil, Colombia, Argentina, Peru, Mexico","['Visual', 'Positional', 'Comparative']",Ranking,_cartogram,>8MP,_world
888.png,"Arrange these European countries from most populous to least populous in 2018 as per the map: Germany, United Kingdom, France, Italy, Spain.","Germany, United Kingdom, France, Italy, Spain",['Comparative'],Ranking,_cartogram,>8MP,_world
888.png,"Rank the following Asian countries by population in 2018 (most to least) based on the map: China, India, Bangladesh, Japan, Pakistan.","China, India, Bangladesh, Pakistan, Japan",['Comparative'],Ranking,_cartogram,>8MP,_world
888.png,"Arrange the following countries of North America and the Caribbean in descending order of population according to the map: United States, Mexico, Guatemala, Cuba, Dominican Republic.","United States, Mexico, Guatemala, Cuba, Dominican Republic",['Positional'],Ranking,_cartogram,>8MP,_world
888.png,"Based on the map provided, rank the following countries in descending order of their population size in 2018:  Philippines, Vietnam, Thailand, Myanmar, Malaysia.","Philippines, Vietnam, Thailand, Myanmar, Malaysia",['Visual'],Ranking,_cartogram,>8MP,_world
888.png,"Rank these Oceania countries by their 2018 population size (largest to smallest) using only the data presented on the map: Australia, Papua New Guinea, New Zealand,  Fiji, Solomon Islands.","Australia, Papua New Guinea, New Zealand, Fiji, Solomon Islands","['Visual', 'Comparative']",Ranking,_cartogram,>8MP,_world
888.png,"Order the following Middle Eastern countries from largest to smallest population in 2018 as depicted on the map: Iran, Turkey, Saudi Arabia, Iraq, Egypt.","Egypt, Iran, Turkey, Saudi Arabia, Iraq","['Positional', 'Comparative']",Ranking,_cartogram,>8MP,_world
888.png,"Using only the information on the map, arrange the following countries from highest to lowest population in 2018:  Russia, Ukraine, Poland, Kazakhstan, Uzbekistan.","Russia, Ukraine, Kazakhstan, Poland, Uzbekistan",['Comparative'],Ranking,_cartogram,>8MP,_world
889.jpg,"Rank the following countries from West to East based on their time zones: Portugal, Kenya, China, Japan.","Portugal, Kenya, China, Japan",['Positional'],Ranking,_divisional,2–8MP,_world
889.jpg,"Rank these countries from earliest time zone to latest time zone:  Canada, Brazil, United Kingdom, Russia.","Canada, Brazil, United Kingdom, Russia",['Other'],Ranking,_divisional,2–8MP,_world
889.jpg,"Order these countries from lowest to highest time zone value:  Australia, India, France, Chile.","Chile, France, India, Australia",['Comparative'],Ranking,_divisional,2–8MP,_world
889.jpg,"Arrange these countries from most westerly time zone to most easterly: USA, South Africa, New Zealand, Egypt.","USA, Egypt, South Africa, New Zealand","['Positional', 'Comparative']",Ranking,_divisional,2–8MP,_world
889.jpg,"Order these locations based on their time zone from least positive to most positive: Indonesia,  Greenwich,  Fiji, Argentina","Argentina, Greenwich, Indonesia, Fiji",['Comparative'],Ranking,_divisional,2–8MP,_world
889.jpg,"Rank the following countries from earliest to latest time based on their time zones:  Mexico, Spain, Thailand, South Korea","Mexico, Spain, Thailand, South Korea",['Positional'],Ranking,_divisional,2–8MP,_world
889.jpg,"Arrange these countries in order of their time zones, starting with the earliest:  Madagascar,  Iceland,  Singapore,  Peru.","Iceland, Peru, Madagascar, Singapore",['Other'],Ranking,_divisional,2–8MP,_world
889.jpg,"Order these countries from West to East based on their time zones: Morocco,  Turkey,  Bangladesh, Philippines.","Morocco, Turkey, Bangladesh, Philippines",['Positional'],Ranking,_divisional,2–8MP,_world
889.jpg,"Rank the following countries from the lowest to highest time zone values:  United States,  Germany,  Vietnam,  Papua New Guinea.","United States, Germany, Vietnam, Papua New Guinea",['Comparative'],Ranking,_divisional,2–8MP,_world
1015.gif,"Rank the following regions in Syria in October 2014, from largest area controlled by the Syrian government to smallest: Damascus, Aleppo, Latakia, Homs.","Damascus, Homs, Aleppo, Latakia",['Comparative'],Ranking,_conflict,0.5–2MP,_subcontinent
1015.gif,"Rank the following cities in Iraq in October 2014, from largest area controlled by the Islamic State of Iraq and the Levant (ISIL) to smallest: Mosul, Ramadi, Tikrit, Fallujah.","Mosul, Ramadi, Fallujah, Tikrit",['Comparative'],Ranking,_conflict,0.5–2MP,_subcontinent
1015.gif,"In Syria in October 2014, rank the following governorates from the most to least number of apparent ISIL-controlled areas (red dots) shown on the map: Raqqa, Deir ez-Zor, Hasakah, Aleppo.","Raqqa, Deir ez-Zor, Aleppo, Hasakah","['Visual', 'Comparative']",Ranking,_conflict,0.5–2MP,_subcontinent
1015.gif,"In October 2014, rank the following Iraqi governorates from the largest amount of territory apparently controlled by ISIL (pink area) to the smallest: Anbar, Nineveh, Salah ad Din, Kirkuk.","Anbar, Nineveh, Salah ad Din, Kirkuk","['Visual', 'Comparative']",Ranking,_conflict,0.5–2MP,_subcontinent
1015.gif,"In Syria in October 2014, rank the following cities from the largest apparent concentration of ISIL presence (red dots) to the smallest: Raqqa, Deir ez-Zor, Palmyra, Albu Kamal.","Raqqa, Deir ez-Zor, Palmyra, Albu Kamal","['Visual', 'Comparative']",Ranking,_conflict,0.5–2MP,_subcontinent
1015.gif,"In October 2014, rank these Syrian cities from largest to smallest in terms of the apparent area of territory controlled by the Syrian government: Damascus, Aleppo, Latakia, Homs.","Damascus, Aleppo, Homs, Latakia",['Comparative'],Ranking,_conflict,0.5–2MP,_subcontinent
1015.gif,"Rank the following regions in Iraq in October 2014, from most to least, based on the apparent number of cities controlled by ISIL (red dots): Anbar, Nineveh, Salah al-Din, Diyala.","Anbar, Nineveh, Salah al-Din, Diyala","['Visual', 'Comparative']",Ranking,_conflict,0.5–2MP,_subcontinent
1015.gif,"In Syria during October 2014, order these areas from the most to least apparent presence of Kurdish control (light green areas): Hasakah, Qamishli, Kobani, Afrin.","Hasakah, Qamishli, Kobani, Afrin","['Visual', 'Comparative']",Ranking,_conflict,0.5–2MP,_subcontinent
1015.gif,"In October 2014, rank the following Iraqi cities from the largest apparent area under ISIL control (pink area) to the smallest: Mosul, Fallujah, Tikrit, Ramadi.","Mosul, Ramadi, Fallujah, Tikrit","['Visual', 'Comparative']",Ranking,_conflict,0.5–2MP,_subcontinent
1015.gif,"In Syria during October 2014, order these provinces from highest to lowest number of visible population centers (black dots): Aleppo, Damascus, Hama, Homs.","Aleppo, Damascus, Homs, Hama","['Visual', 'Comparative']",Ranking,_conflict,0.5–2MP,_subcontinent
890.jpg,"Rank the following cities from west to east: Evansville, Indianapolis, Fort Wayne.","Evansville, Indianapolis, Fort Wayne",['Positional'],Ranking,_marker,0.5–2MP,_state
890.jpg,"Rank these Indiana products from north to south on the map: Automobiles, Strawberries, Coal.","Automobiles, Coal, Strawberries",['Positional'],Ranking,_marker,0.5–2MP,_state
890.jpg,"Rank these cities based on their proximity to Indianapolis, starting with the closest: Bloomington, Terre Haute, Richmond.","Bloomington, Terre Haute, Richmond","['Positional', 'Comparative']",Ranking,_marker,0.5–2MP,_state
890.jpg,"Order these agricultural products from most westward to most eastward on the map: Corn, Hogs, Sheep.","Corn, Hogs, Sheep",['Comparative'],Ranking,_marker,0.5–2MP,_state
890.jpg,"Rank the following cities based on their location, starting from the northernmost point: South Bend, Kokomo, New Albany.","South Bend, Kokomo, New Albany","['Positional', 'Comparative']",Ranking,_marker,0.5–2MP,_state
890.jpg,"Rank these Indiana landmarks from west to east:  Lincoln Land, George R. Clark Memorial, State Flag.","Lincoln Land, George R. Clark Memorial, State Flag",['Positional'],Ranking,_marker,0.5–2MP,_state
890.jpg,"Order the following from smallest to largest number of depicted items:  Hogs,  Cattle, Sheep.","Cattle, Sheep, Hogs",['Comparative'],Ranking,_marker,0.5–2MP,_state
890.jpg,"Rank these industrial products from most northern to most southern location on the map:  Machinery,  Iron & Steel, Chemicals.","Machinery, Iron & Steel, Chemicals","['Positional', 'Comparative']",Ranking,_marker,0.5–2MP,_state
890.jpg,"Order these cities based on their proximity to the state's western border, starting with the closest:  Gary,  Indianapolis,  Richmond.","Gary, Indianapolis, Richmond","['Positional', 'Comparative']",Ranking,_marker,0.5–2MP,_state
890.jpg,"Rank these locations from north to south: Michigan City, Terre Haute, Evansville.","Michigan City, Terre Haute, Evansville",['Positional'],Ranking,_marker,0.5–2MP,_state
891.png,"Rank the following locations based on their distance from the Art Bank (#1), starting with the closest:  Craig Kids Park (#2), 49th & College (#3), Indiana Hebrew Congregation (#4), University High School (#5).","Art Bank, Craig Kids Park, 49th & College, Indiana Hebrew Congregation, University High School","['Positional', 'Comparative']",Ranking,_network,0.5–2MP,_neighborhood
891.png,"Rank these places in order of their appearance on the bus route, starting from the first stop: Art Bank (#1), Craig Kids Park (#2), 49th & College (#3), Indiana Hebrew Congregation (#4), University High School (#5).","Art Bank, Craig Kids Park, 49th & College, Indiana Hebrew Congregation, University High School","['Visual', 'Comparative']",Ranking,_network,0.5–2MP,_neighborhood
891.png,"Order these locations from west to east based on their location on the map:  Art Bank (#1), Craig Kids Park (#2), 49th & College (#3).","Art Bank, Craig Kids Park, 49th & College",['Positional'],Ranking,_network,0.5–2MP,_neighborhood
891.png,"Arrange these three places from north to south on the map:  Indiana Hebrew Congregation (#4), 49th & College (#3), Craig Kids Park (#2).","Indiana Hebrew Congregation, 49th & College, Craig Kids Park",['Positional'],Ranking,_network,0.5–2MP,_neighborhood
891.png,"Rank these three locations based on their proximity to a major highway (Interstate 65), from closest to furthest:  Art Bank (#1), Craig Kids Park (#2), Speedway.","Speedway, Craig Kids Park, Art Bank","['Positional', 'Comparative']",Ranking,_network,0.5–2MP,_neighborhood
891.png,"Order the following locations based on their distance from the center of Indianapolis, starting with the closest: Art Bank (#1), Indiana Hebrew Congregation (#4), University High School (#5).","Art Bank, Indiana Hebrew Congregation, University High School","['Positional', 'Comparative']",Ranking,_network,0.5–2MP,_neighborhood
891.png,"Rank these three bodies of water from largest to smallest as shown on the map: Eagle Creek Park, the body of water near Castleton Square, the body of water near Pleasant Acres.","Eagle Creek Park, the body of water near Castleton Square, the body of water near Pleasant Acres","['Visual', 'Positional', 'Comparative']",Ranking,_network,0.5–2MP,_neighborhood
891.png,"Order these locations from most to least number of roads directly intersecting them (excluding highways): Art Bank (#1), Craig Kids Park (#2), 49th & College (#3).","49th & College, Craig Kids Park, Art Bank",['Comparative'],Ranking,_network,0.5–2MP,_neighborhood
891.png,"Arrange the following locations by the number of nearby commercial establishments (Walmart, Sam's Club etc.) visible on the map, starting with the one having most: Castleton Square, Indiana Hebrew Congregation (#4), University High School (#5).","Castleton Square, Indiana Hebrew Congregation, University High School","['Visual', 'Comparative']",Ranking,_network,0.5–2MP,_neighborhood
891.png,"Rank these three places by the number of residential areas in their immediate vicinity:  Indiana Hebrew Congregation (#4), 49th & College (#3), University High School (#5).","University High School, Indiana Hebrew Congregation, 49th & College",['Comparative'],Ranking,_network,0.5–2MP,_neighborhood
892.jpg,"Rank the following tram stops from east to west: Aksaray, Laleli, Beyazıt, Çemberlitaş, Sultanahmet, Gülhane, Sirkeci.","Sirkeci, Gülhane, Sultanahmet, Çemberlitaş, Beyazıt, Laleli, Aksaray",['Positional'],Ranking,_mixed,2–8MP,_city
892.jpg,"Rank these locations from north to south: Suleymaniye Mosque, Spice Bazaar, Grand Bazaar, Blue Mosque, Hagia Sophia.","Suleymaniye Mosque, Spice Bazaar, Grand Bazaar, Blue Mosque, Hagia Sophia","['Visual', 'Positional']",Ranking,_mixed,2–8MP,_city
